受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2021/4/14,13,19610650,19076600,15204950,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,6340900,1980400,3184150,2373200
2021/4/14,14,20162400,19478000,15651950,7.97,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,6305100,1911100,3078550,2271100
2021/4/14,15,20789150,19612100,15885900,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,5.63,6352450,1869100,2789900,2021900
2021/4/14,16,21156600,19910900,16085250,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,5.63,6344250,1799500,2593050,1945000
2021/4/14,17,22276900,20817100,17273050,6.93,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7.39,5.63,6142550,1858550,2512300,1926200
2021/4/14,18,23371850,21379950,17772900,6.34,5.8,5.8,8.19,8.19,8.19,8.19,8.19,8.19,5.63,6424750,1910450,2652400,1927900
2021/4/14,19,24425550,21705400,18239250,5.7,5.69,5.69,7.06,7.06,7.06,7.06,7.06,7.06,5.63,6806600,1956150,2794600,2025050
2021/4/14,20,25280550,21785600,18519150,5.63,4.65,4.65,7.06,6.77,6.77,6.77,6.77,6.77,0.01,6965700,1869600,2866950,2121550
2021/4/14,21,25810250,22009450,18590550,5.63,4.93,4.93,7.04,6.74,6.74,6.74,6.74,6.74,0.01,7078600,1744600,2904200,2179900
2021/4/14,22,26303650,22154550,18628550,5.63,6.13,6.13,7.04,6.93,6.93,6.93,6.93,6.93,0.01,7391250,1747000,2943400,2182900
2021/4/14,23,26288850,22153450,18414550,5.45,4.93,4.93,5.98,5.98,5.98,5.98,5.98,5.98,0.01,7375850,1654100,2978400,2086900
2021/4/14,24,26107350,22430100,18292850,5.45,4.65,4.65,5.98,5.98,5.98,5.98,5.98,5.98,0.01,7212200,1601950,3415950,2096400
2021/4/14,25,26318950,22211550,18231150,5.08,3.79,3.79,5.43,5.43,5.43,5.43,5.43,5.43,0.01,7076750,1602250,3707250,2192400
2021/4/14,26,26218650,22143300,18136900,5.11,3.63,3.63,5.42,5.42,5.42,5.42,5.42,5.42,0.01,7078550,1604050,3671050,2105900
2021/4/14,27,25926450,22175500,18091400,5.5,4.65,4.65,5.85,5.85,5.85,5.85,5.85,5.85,0.01,7041650,1645150,3389750,2016250
2021/4/14,28,25714800,21776850,17979050,5.63,4.95,4.95,6.73,6.73,6.73,6.73,6.73,6.73,0.01,7136250,1640250,2843550,1935750
2021/4/14,29,25491450,21817900,17916300,5.63,4.93,4.93,7.37,7.37,7.37,7.37,7.37,7.37,0.01,7006750,1725800,2732800,1918900
2021/4/14,30,24951000,21656550,17685600,5.63,6.43,6.43,7.41,7.41,7.41,7.41,7.41,7.41,0.01,6724050,1721650,2593300,1970900
2021/4/14,31,24310400,21324750,17693950,5.63,6.61,6.61,7.78,7.78,7.78,7.78,7.78,7.78,0.01,6488450,1766900,2313100,1965400
2021/4/14,32,23657000,21231150,17411400,6.82,9.78,9.78,9.78,9.78,9.78,9.78,9.78,9.78,0.01,6322350,1796700,2135000,2007100
2021/4/14,33,22921050,21352050,17445050,7.98,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,5.63,6218250,1948100,2175400,2024350
2021/4/14,34,21725950,21591350,17371250,9.78,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,5.63,5948350,2031200,2354250,2117500
2021/4/14,35,21029500,21317650,16935250,9.78,9.78,9.78,9.78,9.78,9.78,9.78,9.78,9.78,5.81,5909850,2254950,2396100,2046050
2021/4/14,36,20776400,21840850,17058750,10.6,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,8.44,5632150,2316250,2588350,2166100
2021/4/14,37,19996300,21929850,16841200,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,5319200,2314800,2535700,2026050
2021/4/14,38,19931300,22568400,16985700,14,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,5513200,2569300,2608000,2014550
2021/4/14,39,19837350,22577000,16804150,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,5467500,2745700,2681000,2043550
2021/4/14,40,19851200,22510150,16980500,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,9.12,5706750,2947950,2621000,2046550
2021/4/14,41,19668750,22332650,17002300,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,5935750,3288900,2655000,2039050
2021/4/14,42,19793000,22362800,17289700,9.78,9.78,9.78,9.78,9.78,9.78,9.78,9.78,9.78,9.78,6108400,3638050,2703900,2104450
2021/4/14,43,19811850,22360550,17346900,9.29,9.29,9.29,9.29,9.29,9.29,9.29,9.29,9.29,9.29,6210200,3913900,2913750,2178300
2021/4/14,44,19553000,22286650,17306900,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,6029800,3988050,2969300,2260000
2021/4/14,45,18727400,21930000,16725650,8.44,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.44,5624500,3771900,2879150,2302500
2021/4/14,46,18631300,21644350,16776700,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,5456550,3760050,2898750,2386450
2021/4/14,47,18295750,21253050,16567750,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,5133100,3563100,2847600,2337750
2021/4/14,48,17353700,20010500,15692650,7.78,7.78,7.78,7.78,7.78,7.78,7.78,7.78,7.78,7.78,4888400,3407900,2127400,1680600
2021/4/15,1,17318700,19868550,15441450,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,5023350,3186250,1537900,1000650
2021/4/15,2,18269700,20452900,16253650,6.81,6.81,6.81,6.81,6.81,6.81,6.81,6.81,6.81,6.81,5401300,3413300,2441250,1760200
2021/4/15,3,18632000,20569550,16503150,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,5511450,3566450,2841400,1995150
2021/4/15,4,18836800,20614250,16697600,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,5665400,3568400,2985550,2176250
2021/4/15,5,18989500,20741350,16767050,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,5770900,3569400,3094000,2299450
2021/4/15,6,19167450,20826950,16795000,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,5997100,3645600,3202400,2352800
2021/4/15,7,19618900,20749650,16591800,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,6503400,3497400,3212800,2373150
2021/4/15,8,19640500,20479950,16486900,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,6430300,3297800,3198300,2288600
2021/4/15,9,19404250,20447650,16212250,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,6219200,3048200,3264600,2368200
2021/4/15,10,19256500,20457000,15912700,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,6130700,2798200,3225050,2448250
2021/4/15,11,18975700,20416300,15448150,10,10,10,10,10,10,10,10,10,10,5991000,2474000,3166050,2466500
2021/4/15,12,19317650,20108650,15317350,10.47,10.47,10.47,10.47,10.47,12.68,12.68,12.68,12.68,12.68,6221550,2275550,3110800,2480500
2021/4/15,13,20120500,19687450,15593050,10.23,10,10,10,10,10.51,10.51,10.51,10.51,10.51,6622400,2104900,3048100,2449050
2021/4/15,14,21272250,20071050,16286950,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,7019400,2109400,3096000,2580850
2021/4/15,15,22515000,20224000,16627950,5.82,5.82,5.82,5.82,5.82,5.82,5.82,5.82,5.82,5.82,7443850,2057500,2964700,2414800
2021/4/15,16,23929050,20358200,16978150,5.56,5.44,5.44,5.56,5.56,5.56,5.56,5.56,5.56,5.56,8002650,2017950,2787350,2219450
2021/4/15,17,25841650,21199600,18192150,5.39,5.26,5.26,5.49,5.49,5.49,5.49,5.49,5.49,5.49,8673100,2080400,2922700,2337150
2021/4/15,18,27134350,21819300,18499500,5.49,5.38,5.38,5.6,5.6,5.6,5.6,5.6,5.6,5.6,8887400,1854800,3029400,2337350
2021/4/15,19,28416900,22303400,19093100,5.3,5.29,5.29,5.43,5.43,5.43,5.43,5.43,5.43,0.01,9230100,1655200,3209950,2538700
2021/4/15,20,29477650,22394700,19402200,5.02,4.93,4.93,5.43,5.43,5.43,5.43,5.43,5.43,0.01,9496900,1479350,3373850,2742600
2021/4/15,21,30730550,22211650,19733700,4.81,3.63,3,5.4,5.18,5.18,5.18,5.18,5.18,0.01,9823400,1476600,3319550,2781600
2021/4/15,22,31399900,22131100,19944700,4.62,3,3,5.4,5.17,5.17,5.17,4.22,4.22,0.01,10040050,1477100,3277150,2888200
2021/4/15,23,31543800,22194500,19978550,4.62,0.01,0.01,5.3,5.1,5.1,5.1,4.17,4.17,0.01,9859800,1478350,3401150,2886700
2021/4/15,24,31753600,22346150,20097800,4.66,0.01,0.01,5.3,5.07,5.07,5.07,4.87,4.87,0.01,9964600,1475650,3723500,3037050
2021/4/15,25,31727800,21601400,19682100,3.62,0.01,0.01,5.28,4.26,4.26,4.26,4.26,4.26,0.01,10095350,1475600,3583750,2989850
2021/4/15,26,31783750,21417750,19575600,2,0.01,0.01,5.28,4.12,4.12,4.12,4.12,4.12,0.01,10144000,1476750,3512150,2884450
2021/4/15,27,31608050,21987300,19745500,4.66,0.01,0.01,5.36,4.77,4.77,4.77,4.77,4.77,0.01,10132050,1476300,3519300,2906850
2021/4/15,28,31090400,21695750,19411750,4.72,0.01,0.01,5.41,5.27,5.27,5.27,4.16,4.16,0.01,9861900,1476650,2971550,2624750
2021/4/15,29,30525650,21500800,19226200,4.77,3.6,4.65,5.42,5.42,5.42,5.42,4.04,4.04,0.01,9745700,1526500,2807200,2621200
2021/4/15,30,29377900,21293050,18926700,4.8,5.22,5.22,5.42,5.26,5.26,5.26,4.22,4.22,0.01,9484900,1691100,2802950,2508950
2021/4/15,31,27719400,20989600,18697200,5.32,5.35,5.35,6.1,5.26,5.26,5.26,5.11,5.11,0.01,8641550,1725450,2458200,2127350
2021/4/15,32,24620800,20538200,18125900,5.63,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,0.01,6910150,1838150,2090100,1670600
2021/4/15,33,23230550,21147900,17801650,5.71,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,5.63,6355400,1954150,2271550,1596100
2021/4/15,34,21653800,21187100,17229700,7.5,7.73,7.73,7.73,7.73,7.73,7.73,7.73,7.73,5.63,5844600,1983350,2167200,1515750
2021/4/15,35,21002100,21426400,17078150,9.46,9.46,9.46,9.46,9.46,9.46,9.46,9.46,9.46,8.38,5940400,2103900,2241700,1581750
2021/4/15,36,20360500,21828950,16710850,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,5914750,2321400,2348250,1595200
2021/4/15,37,20386450,22299550,16926400,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,5806300,2376100,2312750,1495700
2021/4/15,38,20224000,23047400,16898800,15,15,15,15,15,15,15,15,15,15,5853600,2528400,2325700,1505150
2021/4/15,39,20413950,22877050,17016550,11.05,11.05,11.05,11.05,11.05,11.05,11.05,11.05,11.05,11.05,6069900,2952850,2294200,1462150
2021/4/15,40,20110400,22673500,16907500,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,6302750,3105200,2179200,1375150
2021/4/15,41,19596550,22274650,16342550,11.24,11.24,11.24,11.24,11.24,11.24,11.24,11.24,11.24,11.24,6400900,3151750,2014700,1281650
2021/4/15,42,19765300,22363950,16552300,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,8.44,6557850,3349700,2265450,1371900
2021/4/15,43,19724450,22446300,16698800,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,6503800,3482450,2470200,1438450
2021/4/15,44,19585700,22347500,16773650,9.99,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,8.44,6417850,3607100,2486600,1442850
2021/4/15,45,18868000,21756000,16289550,9.99,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,8.44,6078000,3505400,2362600,1416800
2021/4/15,46,18760950,21340500,16324050,8.44,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.44,5908850,3492350,2301600,1408350
2021/4/15,47,18312200,20771550,16146950,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,5545400,3401400,2160700,1300500
2021/4/15,48,17306500,19810800,15693500,7.45,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,4973450,3400450,1664150,968950
2021/4/16,1,18620300,20408850,16203500,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,5557550,3184950,2138400,1462450
2021/4/16,2,19675100,21354950,17248450,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,5812100,3412600,3195450,2325050
2021/4/16,3,19888100,21229550,17461150,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,5965150,3565650,3442650,2466900
2021/4/16,4,20070550,21238250,17385100,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6117400,3567900,3524650,2522400
2021/4/16,5,20115750,21115000,17396400,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6319600,3620100,3674250,2670150
2021/4/16,6,20334000,21186050,17464650,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,6546350,3696850,3811150,2829900
2021/4/16,7,20537900,21219150,17604450,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,6687350,3773350,3856150,2904450
2021/4/16,8,20623450,21193400,17584050,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,6718500,3799000,3837850,2934600
2021/4/16,9,20701500,21287900,17514150,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,6849800,3798800,3797050,2895900
2021/4/16,10,20694250,21250850,17458400,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,6926850,3798850,3707000,2820950
2021/4/16,11,20982550,21381650,17363450,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7042400,3798900,3657000,2771900
2021/4/16,12,21094900,21372550,17162500,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7256300,3750300,3493900,2619650
2021/4/16,13,20879750,21545400,17200050,7.97,7.97,7.97,7.97,7.97,7.97,7.97,7.97,7.97,7.97,6871900,3678900,3335850,2445200
2021/4/16,14,21085600,21866550,17514400,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7032200,3620700,3222650,2324300
2021/4/16,15,21896150,22591900,17941650,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,7540900,3629550,3172100,2274400
2021/4/16,16,23086750,22997700,18302900,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,8427150,3679950,3116400,2243000
2021/4/16,17,24185400,23614350,19065650,6.51,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,8771250,3706450,3258650,2284850
2021/4/16,18,24911650,24344800,19489050,6.91,6.05,6.05,6.91,6.91,6.91,6.91,6.91,6.91,6.91,9209450,3829800,3526900,2357300
2021/4/16,19,25786500,24768400,19865450,7.37,5.62,5.62,7.37,7.37,7.37,7.37,7.37,7.37,7.37,9665800,3784700,3718150,2464650
2021/4/16,20,26181750,24789950,20156300,6.36,4.76,4.76,7.37,7.37,7.37,7.37,7.37,7.37,7.37,9860200,3887100,3747050,2547850
2021/4/16,21,26509550,24762100,20484500,6.26,4.96,4.96,6.36,6.36,6.36,6.36,6.36,6.36,6.36,10060950,4070950,3801150,2625950
2021/4/16,22,26679100,24821150,20541350,6.26,4.85,4.85,6.36,6.36,6.36,6.36,6.36,6.36,6.36,10135050,4045050,3688350,2558950
2021/4/16,23,26773150,24657000,20444400,5.85,4.93,4.93,6.34,6.34,6.34,6.34,6.34,6.34,6.34,10342850,4056350,3539050,2382300
2021/4/16,24,26898000,24749900,20343700,5.82,4.43,4.43,6.26,6.26,6.26,6.26,6.26,6.26,6.26,10515350,4069350,3801600,2342300
2021/4/16,25,26444950,24209950,20124300,5.63,4.19,4.19,5.81,5.81,5.81,5.81,5.81,5.81,5.81,10146550,4078300,3882400,2311900
2021/4/16,26,25357650,23681450,20033500,5.37,4.2,4.2,5.63,5.63,5.63,5.63,5.63,5.63,5.63,9203700,4110450,3679700,2247350
2021/4/16,27,24665000,23833000,19888050,5.81,4.43,5.17,6.32,6.32,6.32,6.32,6.32,6.32,6.32,8703050,4050300,3306000,2095650
2021/4/16,28,24061800,23508700,19705250,6.78,4.8,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,8291650,4049900,2897500,2009000
2021/4/16,29,23408650,23424850,19313700,6.93,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,7960150,4031900,2829650,1926800
2021/4/16,30,22780000,23526000,18946000,7.37,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,7783450,4008700,2865350,1953250
2021/4/16,31,22500400,23384850,18785400,7.45,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7628800,3952550,2787500,1997050
2021/4/16,32,21844900,23282600,18333800,8.44,8.04,8.04,8.04,8.04,8.04,8.04,8.04,8.04,8.04,7343750,3864800,2577250,2069200
2021/4/16,33,21537950,23929650,18468800,10.22,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,8.44,6968050,3911700,2781900,2333750
2021/4/16,34,21044950,24295200,18592600,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,6562350,4116800,3085100,2621150
2021/4/16,35,21237800,24043550,18820450,10.22,10.22,10.22,10.22,10.22,10.22,10.22,10.22,10.22,10.22,6641950,4237350,3068150,2621650
2021/4/16,36,21325350,24173050,18879000,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,6650650,4211050,3103900,2617400
2021/4/16,37,21334800,24170400,18771500,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,6807150,4250350,2994400,2508400
2021/4/16,38,21546100,24279450,18882250,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,6914700,4257900,2919900,2418400
2021/4/16,39,21633250,24053200,18886300,10.22,10.22,10.22,10.22,10.22,10.22,10.22,10.22,10.22,10.22,6964750,4230550,2861550,2349550
2021/4/16,40,21741950,23616900,18706850,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,7133100,4347400,2778050,2378550
2021/4/16,41,21064150,23115000,18208400,9.96,9.96,9.96,9.96,9.96,9.96,9.96,9.96,9.96,9.96,7097350,4255650,2781800,2370100
2021/4/16,42,20970450,22883300,18268950,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,6932350,4259150,2792350,2461300
2021/4/16,43,20866200,22664900,18113100,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,6841900,4160050,2931400,2630700
2021/4/16,44,20749450,22377050,18024300,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,6698600,4084850,2933450,2610200
2021/4/16,45,20575350,22056550,17600050,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,6891100,3937500,2962550,2627350
2021/4/16,46,20182600,21631300,17327700,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,7.96,6729700,3926700,2896950,2560250
2021/4/16,47,19667150,21046600,16863650,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,6412500,3655000,2724250,2391050
2021/4/16,48,18465150,20010300,16130800,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7.39,5718700,3424700,2139700,1805500
2021/4/17,1,16691550,19240400,15392500,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,6.91,4453450,3219850,1947800,1455050
2021/4/17,2,17755500,20237400,16176950,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,6.91,4882700,3338700,2986600,2385250
2021/4/17,3,18131600,20271350,16371400,7.36,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,5072950,3342450,3235250,2570450
2021/4/17,4,18575650,20160650,16291300,7,6.81,6.81,6.81,6.81,6.81,6.81,6.81,6.81,6.81,5602000,3344500,3265450,2585750
2021/4/17,5,18641250,20179850,16274900,7.41,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,5687600,3346100,3359550,2699950
2021/4/17,6,18721800,20087600,16210700,7.41,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,5834400,3347900,3242800,2583100
2021/4/17,7,19339500,20078500,16261350,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,6453750,3399750,3060300,2551100
2021/4/17,8,19555300,20141000,16341600,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,6589400,3399900,3085100,2590850
2021/4/17,9,19900600,20233650,16498800,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,6777300,3399800,3085750,2591250
2021/4/17,10,20090500,20197450,16484200,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,6981300,3399300,3099350,2605100
2021/4/17,11,20291450,20220450,16451500,7.43,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7206450,3398950,3073350,2579300
2021/4/17,12,21167100,20192250,16671700,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7558750,3397750,2959950,2465850
2021/4/17,13,21345850,20053100,16619500,6.75,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,7810900,3423400,2835400,2370750
2021/4/17,14,21265050,20101450,16620950,6.51,6.36,6.36,6.36,6.36,6.36,6.36,6.36,6.36,6.36,7931950,3424450,2717400,2236400
2021/4/17,15,21002750,20672650,16257950,6.66,6.56,6.56,6.56,6.56,6.56,6.56,6.56,6.56,6.56,7994300,3377800,2727850,2226650
2021/4/17,16,20822050,20850800,16142850,7.37,6.87,6.87,6.87,6.87,6.87,6.87,6.87,6.87,6.87,8025050,3386050,2755300,2257300
2021/4/17,17,20701850,21192500,16166500,7.58,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7678300,3231800,2977500,2318000
2021/4/17,18,20819350,21845400,16230000,8.44,7.58,7.58,7.58,9.77,9.77,9.77,9.77,9.77,8.44,7709900,3199900,3255250,2346100
2021/4/17,19,21228550,22342950,16684600,8.24,7.38,7.38,7.38,7.38,9.39,9.39,9.39,9.39,8.44,7619000,3201500,3417700,2273750
2021/4/17,20,21506400,22443250,16721050,8.1,7.38,7.38,7.38,7.38,9.39,9.39,9.39,9.39,6.91,7765300,3202300,3416100,2221150
2021/4/17,21,20973450,22563450,16337650,8.3,7.4,7.4,7.4,10.13,10.13,10.13,10.13,10.13,6.91,7770600,3202100,3505950,2211450
2021/4/17,22,21057450,22691900,16397950,7.82,7.4,7.4,7.4,10.03,10.03,10.03,10.03,10.03,6.36,7798550,3202050,3822000,2208400
2021/4/17,23,21305350,23144400,16451800,7.78,7.41,7.41,7.41,8.3,8.3,8.3,8.3,8.3,6.36,7995350,3202350,4090300,2099100
2021/4/17,24,21398150,23270450,16551150,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,6.36,7986900,3201400,4250050,2056550
2021/4/17,25,21391300,22778300,16430550,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,6.36,8096700,3202200,4038400,1867950
2021/4/17,26,21432050,22558100,16417000,7.19,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,5.81,8139600,3203100,3936700,1799900
2021/4/17,27,21506300,22336900,16501150,7.36,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,5.81,8243750,3303750,3524400,1786700
2021/4/17,28,21407250,21664250,16438800,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,5.81,8205250,3302750,3216250,1775000
2021/4/17,29,21636850,21213150,16409600,7.19,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,5.81,8467600,3312600,2866600,1725400
2021/4/17,30,21663950,20948850,16339500,7.19,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,5.81,8567150,3315350,2616550,1691550
2021/4/17,31,21794350,20715050,16511650,7.37,7.39,7.39,7.39,6.93,6.93,6.93,6.93,6.93,6.36,8524250,3316250,2462650,1658000
2021/4/17,32,20983650,20551400,16105300,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,6.91,8133900,3341600,2294100,1527350
2021/4/17,33,20855100,20867450,16693400,7.29,7.29,7.29,7.29,6.74,6.74,6.74,6.74,6.74,6.74,7589650,3506350,2282300,1691600
2021/4/17,34,20641950,20929450,16814100,7.29,7.29,7.29,7.29,6.81,6.81,6.81,6.81,6.81,6.81,7052600,3608800,2233300,1749450
2021/4/17,35,20865550,21215650,16703550,7.45,8.14,7.78,7.78,6.91,6.91,6.91,6.91,6.91,6.91,7412000,3687700,2340650,1894300
2021/4/17,36,20986400,21604000,16715800,8.11,10.89,8.11,8.11,8.11,8.11,8.11,8.11,8.11,7.45,7638200,3744100,2489700,2170850
2021/4/17,37,21376300,21942000,17042350,8.76,10.89,8.76,8.76,8.76,8.76,8.76,8.76,8.76,8.57,7832100,3871800,2478050,2225550
2021/4/17,38,21504500,22056250,17057150,9.42,10.89,9.72,9.72,9.72,9.72,9.72,9.72,9.72,8.57,7990800,3876500,2477050,2301050
2021/4/17,39,21360150,22025400,17052600,8.57,10.89,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,7808650,3878350,2462950,2290500
2021/4/17,40,21233650,22011300,17021050,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,7638200,3803900,2650600,2453150
2021/4/17,41,20916300,21742500,16745800,7.62,8.52,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7522450,3777150,2682500,2450750
2021/4/17,42,20410100,21497250,16684350,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7298100,3700800,2644500,2403250
2021/4/17,43,19925500,21007100,16346250,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7049300,3597000,2600350,2334850
2021/4/17,44,19910200,20853900,16211600,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7000300,3432000,2720950,2468950
2021/4/17,45,19586950,20745150,16096150,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,6810000,3379000,2808200,2583000
2021/4/17,46,19388500,20413100,15980800,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,6.91,6623300,3270800,2777600,2545400
2021/4/17,47,18883300,19996100,15820600,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6211950,3199950,2669950,2440750
